Id,Name,RatingDist1,RatingDist4,RatingDistTotal,Publisher,CountsOfReview,PublishYear,Language,Authors,Rating,RatingDist2,RatingDist5,RatingDist3
56211,Los patitos feos también besan,1:9158,4:32323,total:111802,Debolsillo,8,2005,spa,Jane Green,3.65,2:9678,5:34219,3:26424
56225,La danza de la realidad,1:13,4:367,total:1091,Debolsillo,39,2005,spa,Alejandro Jodorowsky,4.17,2:41,5:486,3:184
56228,The Metabarons #1: Othon & Honorata,1:11,4:301,total:878,Humanoids - Rebellion,34,2004,eng,Alejandro Jodorowsky,4.12,2:39,5:373,3:154
56229,La vía del Tarot,1:4,4:228,total:736,Sudamericana,5,2005,eng,Alejandro Jodorowsky,4.34,2:22,5:394,3:88
56256,Blood for the Pope (Borgia #1),1:28,4:212,total:637,Heavy Metal Magazine,27,2006,eng,Alejandro Jodorowsky,3.53,2:79,5:131,3:187
56257,White Lama - Book 2: Road to Redemption (White Lama),1:1,4:48,total:158,Humanoids - Rebellion,6,2005,eng,Alejandro Jodorowsky,3.91,2:10,5:54,3:45
56258,"The Incal, Vol. 1 (The Incal, #1-2)",1:4,4:110,total:368,Epic,13,1988,eng,Alejandro Jodorowsky,4.2,2:16,5:178,3:60
56269,Madwoman of the Sacred Heart,1:32,4:249,total:754,Dark Horse Comics,41,1996,eng,Alejandro Jodorowsky,3.53,2:82,5:150,3:241
56273,Le Theatre de La Guerison,1:0,4:3,total:12,Albin Michel,0,2001,fre,Alejandro Jodorowsky,4.42,2:0,5:7,3:2
56275,Planeta Games (Les Technopères #3),1:0,4:33,total:82,Les Humanoïdes Associés,1,2002,fre,Alejandro Jodorowsky,3.72,2:8,5:17,3:24
56288,Crofts and Crofting,1:0,4:2,total:6,Interlink Publishing Group,1,2006,eng,Katharine Stewart,3.67,2:0,5:1,3:3
56295,A Croft in the Hills,1:4,4:81,total:207,Interlink Publishing Group,16,2005,eng,Katharine Stewart,3.99,2:6,5:69,3:47
56302,"Anatomy of Hatha Yoga: A Manual for Students, Teachers, and Practitioners",1:14,4:450,total:1404,Body and Breath,42,2001,en-US,H. David Coulter,4.25,2:50,5:692,3:198
56311,"The Language Of Yoga: Complete A To Y Guide To Āsana Names, Sanskrit Terms, And Chants",1:4,4:170,total:498,Sounds True,17,2005,eng,Nicolai Bachman,4.25,2:12,5:236,3:76
56312,"Hatha Yoga Illustrated: For Greater Strength, Flexibility, and Focus",1:3,4:280,total:724,Human Kinetics Publishers,40,2005,en-US,Martin Kirk,4.12,2:34,5:286,3:121
56320,Out There: The Government's Secret Quest for Extraterrestrials,1:0,4:16,total:54,Simon & Schuster (NYC),4,1990,eng,Howard Blum,3.65,2:3,5:11,3:24
56321,I Pledge Allegiance,1:0,4:12,total:26,Simon & Schuster (NYC),4,1987,eng,Howard Blum,3.58,2:1,5:2,3:11
56324,When the Soldiers Were Gone,1:9,4:99,total:266,Puffin Books,44,2001,eng,Vera W. Propp,3.77,2:18,5:71,3:69
56341,Ramses: The Son of Light  (Ramses #1),1:177,4:3019,total:7989,Grand Central Publishing,203,1997,eng,Christian Jacq,3.87,2:522,5:2397,3:1874
56342,The Battle of Kadesh (Ramses #3),1:52,4:2034,total:5133,Grand Central Publishing,54,1998,eng,Christian Jacq,3.97,2:227,5:1636,3:1184
56343,The Eternal Temple (Ramses #2),1:66,4:2203,total:5444,Grand Central Publishing,63,1998,eng,Christian Jacq,3.9,2:289,5:1568,3:1318
56345,"Ramses: The Lady of Abu Simbel (Ramses, #4)",1:39,4:1866,total:4753,Grand Central Publishing,42,1998,en-US,Christian Jacq,3.99,2:199,5:1566,3:1083
56348,"The Child of the Holy Grail (Guenevere, #3)",1:27,4:450,total:1399,Broadway Books,40,2002,en-US,Rosalind Miles,3.8,2:93,5:406,3:423
56350,"The Knight of the Sacred Lake (Guenevere, #2)",1:32,4:579,total:1758,Broadway Books,9,2001,eng,Rosalind Miles,3.76,2:135,5:480,3:532
56351,"Guenevere, Queen of the Summer Country (Guenevere, #1)",1:175,4:1214,total:3772,Broadway Books,173,2000,eng,Rosalind Miles,3.58,2:395,5:861,3:1127
56352,"The Lady of the Sea (Tristan and Isolde, #3)",1:15,4:340,total:980,Broadway Books,33,2005,eng,Rosalind Miles,3.91,2:63,5:322,3:240
56353,"I, Elizabeth",1:189,4:4859,total:12941,Random House Crown Publishing Group Three Rivers Press,339,2003,eng,Rosalind Miles,4.01,2:575,5:4599,3:2719
56354,Who Cooked the Last Supper?: The Women's History of the World,1:41,4:441,total:1338,Broadway Books,146,2001,eng,Rosalind Miles,3.88,2:107,5:465,3:284
56370,Ice Blink: The Tragic Fate of Sir John Franklin's Lost Polar Expedition,1:3,4:99,total:244,Wiley,30,2001,eng,Scott Cookman,3.81,2:17,5:61,3:64
56371,In The Blink Of An Eye,1:6,4:269,total:696,Pinnacle Books,43,2002,en-US,Wendy Corsi Staub,4.0,2:32,5:234,3:155
56373,Tipping the Velvet,1:1582,4:19779,total:55870,Riverhead Books,1522,2000,eng,Sarah Waters,4.02,2:2792,5:21456,3:10261
56377,Spiritual Intelligence at Work,1:0,4:2,total:5,Colin Tipping,0,2010,en-GB,Colin C. Tipping,3.8,2:0,5:1,3:2
56380,Embers,1:268,4:6219,total:16868,Penguin,69,2003,eng,Sándor Márai,3.97,2:1018,5:5819,3:3544
56381,Cultural Anthropology,1:2,4:28,total:72,Prentice Hall,1,2006,eng,Carol R. Ember,3.61,2:6,5:13,3:23
56392,Jacob Have I Loved Reading Guide (Saddleback's Focus on Reading Study Guides),1:0,4:0,total:0,"Saddleback Educational Publishing, Inc.",0,2006,eng,Lisa S.  French,0.0,2:0,5:0,3:0
56394,Kissed the Girls and Made Them Cry: Why Women Lose When They Give In,1:19,4:123,total:483,Thomas Nelson,37,2002,en-GB,Lisa Bevere,4.05,2:30,5:227,3:84
56396,Let Me be a Woman,1:65,4:1457,total:5245,Tyndale Momentum,289,1999,eng,Elisabeth Elliot,4.3,2:167,5:2817,3:739
56397,"Let Me Speak! Testimony of Domitila, a Woman of the Bolivian Mines",1:4,4:63,total:202,Monthly Review Press,16,1978,eng,Moema Viezzer,4.21,2:6,5:98,3:31
56405,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,1:1026,4:12408,total:42829,Thomas Nelson,1375,2004,eng,Emerson Eggerichs,4.18,2:1852,5:21102,3:6441
56412,"A Passion for Books: A Book Lover's Treasury of Stories, Essays, Humor, Love and Lists on Collecting, Reading, Borrowing, Lending, Caring for, and Appreciating Books",1:28,4:428,total:1240,Three Rivers Press (CA),94,2001,eng,Harold Rabinowitz,3.78,2:84,5:339,3:361
56415,Love Must Be Tough: New Hope for Marriages in Crisis,1:35,4:470,total:1493,Multnomah Books,35,2004,eng,James C. Dobson,4.18,2:45,5:706,3:237
56416,Love Talk: Speak Each Other's Language Like You Never Have Before,1:5,4:80,total:199,Zondervan Publishing Company,12,2004,eng,Les Parrott III,3.76,2:17,5:49,3:48
56428,The Mark of a Man,1:5,4:169,total:546,Fleming H. Revell Company,36,1981,eng,Elisabeth Elliot,4.14,2:22,5:243,3:107
56436,Marriage Under Fire: Why We Must Win This Battle,1:16,4:24,total:91,Multnomah Books,14,2004,eng,James C. Dobson,3.16,2:9,5:16,3:26
56453,"Now, Discover Your Strengths: How to Develop Your Talents and Those of the People You Manage",1:428,4:8261,total:23780,Pocket Books,17,2005,eng,Marcus Buckingham,3.98,2:1224,5:8570,3:5297
56454,Strengths Finder 2.0,1:872,4:16120,total:46014,Gallup Press,1857,2007,en-US,Tom Rath,3.94,2:2747,5:15733,3:10542
56457,Nuts!: Southwest Airlines' Crazy Recipe for Business and Personal Success,1:34,4:513,total:1498,Texere Publishing,2,2001,eng,Kevin Freiberg,3.92,2:100,5:513,3:338
56463,The Ultimate Gift,1:3,4:72,total:228,Thomas Nelson,22,2007,en-US,Rene Gutteridge,4.06,2:9,5:92,3:52
56464,"Final Gifts: Understanding the Special Awareness, Needs, and Communications of the Dying",1:17,4:1197,total:3669,Bantam Books,426,1997,en-US,Maggie Callanan,4.36,2:65,5:1955,3:435
56466,The Traveler's Gift: Seven Decisions that Determine Personal Success,1:342,4:3666,total:12875,Thomas Nelson,1386,2005,eng,Andy Andrews,4.1,2:722,5:5982,3:2163
56478,Party of One: The Loners' Manifesto,1:114,4:982,total:2864,Da Capo Lifelong Books,334,2003,eng,Anneli Rufus,3.71,2:296,5:794,3:678
56482,The Prisoner in the Third Cell,1:17,4:321,total:1028,Tyndale House Publishers,115,1992,eng,Gene Edwards,4.13,2:63,5:470,3:157
56490,"Psychology and the Internet: Intrapersonal, Interpersonal, and Transpersonal Implications",1:0,4:5,total:14,Academic Press,0,2006,en-GB,Jayne Gackenbach,3.79,2:2,5:4,3:3
56492,A Social Psychology Of The Internet,1:0,4:1,total:1,Sage Publications Ltd,0,2010,eng,Martin Lea,4.0,2:0,5:0,3:0
56495,The Purpose Driven Life: What on Earth Am I Here for?,1:11855,4:59255,total:219224,Zondervan Publishing Company,2596,2007,eng,Rick Warren,3.93,2:15511,5:91931,3:40672
56501,Raving Fans: A Revolutionary Approach to Customer Service,1:218,4:2572,total:7703,William Morrow,343,1993,en-US,Kenneth H. Blanchard,3.9,2:511,5:2665,3:1737
56503,Rebuilt: My Journey Back to the Hearing World,1:6,4:71,total:235,Mariner Books,3,2006,en-US,Michael Chorost,3.63,2:27,5:58,3:73
56512,"The Relationship Cure: A Five-Step Guide for Building Better Connections with Family, Friends, and Lovers",1:28,4:698,total:1889,Crown Publishing Group (NY),13,2001,en-US,John M. Gottman,4.05,2:82,5:709,3:372
56534,Saving Your Second Marriage Before It Starts: Nine Questions to Ask Before (and After) You Remarry,1:3,4:56,total:139,Zondervan,6,2001,eng,Les Parrott III,4.06,2:1,5:49,3:30
56538,Muhammad,1:7,4:37,total:135,"Oxford University Press, USA",9,1983,eng,Michael A. Cook,3.51,2:10,5:28,3:53
56540,Forbidding Wrong in Islam: An Introduction,1:2,4:13,total:36,Cambridge University Press,3,2003,en-GB,Michael A. Cook,3.67,2:1,5:8,3:12
56575,"The Moral Vision of the New Testament: Community, Cross, New Creation: A Contemporary Introduction to New Testament Ethics",1:17,4:476,total:1376,HarperOne,59,1996,eng,Richard B. Hays,4.26,2:34,5:664,3:185
56592,The Seven Sins of Memory: How the Mind Forgets and Remembers,1:25,4:515,total:1450,Mariner Books,82,2002,eng,Daniel L. Schacter,3.9,2:82,5:461,3:367
56594,"A Severe Mercy: A Story of Faith, Tragedy and Triumph",1:346,4:4248,total:15429,HarperOne,993,2009,en-US,Sheldon Vanauken,4.29,2:530,5:8434,3:1871
56616,Double Indemnity,1:148,4:7266,total:18090,Vintage Crime/Black Lizard,752,1989,eng,James M. Cain,4.11,2:566,5:6866,3:3244
56620,The Trouser People: A Story of Burma in the Shadow of the Empire,1:2,4:109,total:248,Counterpoint,25,2003,eng,Andrew   Marshall,3.98,2:12,5:75,3:50
56623,The First American: The Suppressed Story of the People Who Discovered the New World,1:1,4:9,total:15,New Page Books,0,2007,eng,Christopher Hardaker,4.0,2:0,5:4,3:1
56627,Stumbling on Happiness,1:1486,4:17571,total:50282,Vintage,2274,2007,eng,Daniel Todd Gilbert,3.83,2:3580,5:15331,3:12314
56629,Winnie-The-Pooh: The Tao of Pooh & the Te of Piglet,1:138,4:3873,total:11478,Methuen young books,52,2002,en-US,Benjamin Hoff,4.16,2:443,5:5095,3:1929
56634,Through Gates of Splendor,1:238,4:6258,total:22649,Tyndale Momentum,420,1981,en-US,Elisabeth Elliot,4.4,2:510,5:13253,3:2390
56636,Traveling Light: Releasing the Burdens You Were Never Intended to Bear,1:112,4:3326,total:10343,Thomas Nelson,397,2006,en-US,Max Lucado,4.25,2:285,5:5056,3:1564
56647,The Universe Next Door: A Basic Worldview Catalog,1:83,4:1440,total:3787,IVP Academic,143,2004,en-US,James W. Sire,3.93,2:206,5:1231,3:827
56649,The Adventurers,1:19,4:501,total:1370,Buccaneer,40,1995,eng,Harold Robbins,3.87,2:89,5:408,3:353
56650,Three Complete Novels: The Carpetbaggers / 79 Park Avenue / A Stone for Danny Fisher,1:0,4:9,total:25,Random House Value Publishing,0,1994,eng,Harold Robbins,4.2,2:1,5:11,3:4
56675,"Empire Of The Sun (Empire of the Sun, #1)",1:137,4:6905,total:15864,Flamingo,11,1994,eng,J.G. Ballard,3.99,2:602,5:4850,3:3370
56682,What Color Is Your Parachute? 2004: A Practical Manual for Job-Hunters and Career-Changers,1:315,4:3801,total:11405,Ten Speed Press,5,2004,eng,Richard Nelson Bolles,3.7,2:1049,5:2913,3:3327
56696,Decision Making and the Will of God: A Biblical Alternative to the Traditional View,1:15,4:264,total:787,Multnomah,79,2004,en-US,Garry Friesen,4.16,2:23,5:349,3:136
56702,Finding the Will of God: A Pagan Notion?,1:0,4:102,total:211,Eerdmans,20,2002,eng,Bruce K. Waltke,4.14,2:8,5:73,3:28
56703,Discovering God's Will for Your Life,1:0,4:12,total:30,Thomas Nelson,3,2003,eng,Sheila Walsh,4.03,2:1,5:10,3:7
56708,Victory - Volume 2: Into the Fire,1:0,4:11,total:31,Forge Books,1,2004,eng,Stephen Coonts,3.77,2:1,5:7,3:12
56713,The Case for Mars,1:28,4:919,total:2380,Touchstone,134,1997,eng,Robert Zubrin,4.1,2:107,5:934,3:392
56722,Island in the Sky,1:1,4:76,total:180,Bantam Books (NY),0,1990,eng,Ernest K. Gann,4.17,2:3,5:70,3:30
56725,Islands in the Sky: Bold New Ideas for Colonizing Space,1:1,4:23,total:56,Wiley,3,1996,en-US,Stanley Schmidt,4.05,2:0,5:19,3:13
56726,Islands in the Sky,1:25,4:960,total:2606,Roc,69,1981,eng,Arthur C. Clarke,3.77,2:155,5:620,3:846
56728,"You Are Special (Wemmicksville, #1)",1:628,4:10510,total:47994,Candle Books,1130,2004,eng,Max Lucado,4.46,2:1121,5:31075,3:4660
56729,Tú Eres Especial (Max Lucado's Wemmicks),1:628,4:10510,total:47994,Editorial Unilit,4,2000,spa,Max Lucado,4.46,2:1121,5:31075,3:4660
56738,The New Strong-Willed Child,1:181,4:1206,total:3512,Tyndale House Publishers,292,2007,eng,James C. Dobson,3.8,2:227,5:1101,3:797
56741,Where Love Has Gone,1:16,4:274,total:795,Pocket Books,21,1994,eng,Harold Robbins,3.64,2:73,5:168,3:264
56746,"The Prisoner of Vandam Street (Kinky Friedman, #17)",1:3,4:141,total:352,Simon  Schuster,21,2004,eng,Kinky Friedman,3.72,2:19,5:69,3:120
56747,"Elvis, Jesus, and Coca-Cola (Kinky Friedman, #6)",1:17,4:521,total:1293,Bantam,77,1994,en-US,Kinky Friedman,3.75,2:75,5:282,3:398
56749,"The Mile High Club (Kinky Friedman, #13)",1:16,4:234,total:641,Gallery Books,31,2001,eng,Kinky Friedman,3.5700000000000003,2:53,5:108,3:230
56750,"The Great Psychedelic Armadillo Picnic: A ""Walk"" in Austin",1:7,4:115,total:305,Crown Publishers,42,2004,en-US,Kinky Friedman,3.42,2:32,5:29,3:122
56751,"Ten Little New Yorkers (Kinky Friedman, #18)",1:1,4:107,total:286,Simon & Schuster,29,2005,eng,Kinky Friedman,3.62,2:27,5:50,3:101
56752,"'Scuse Me While I Whip This Out: Reflections on Country Singers, Presidents, and Other Troublemakers",1:1,4:41,total:134,William Morrow Paperbacks,0,2005,en-US,Kinky Friedman,3.5,2:16,5:22,3:54
56763,The Mayor Of Casterbridge,1:1543,4:19584,total:52656,Adamant Media Corporation,3,2000,eng,Thomas Hardy,3.83,2:3474,5:15233,3:12822
56776,The Betsy,1:63,4:509,total:1787,Blake Publishing,46,2002,eng,Harold Robbins,3.49,2:209,5:355,3:651
56781,The Civil War,1:60,4:1930,total:5715,Penguin Classics,69,1976,eng,Gaius Julius Caesar,4.06,2:256,5:2246,3:1223
56788,Sehnsucht,1:48,4:224,total:915,Heyne,0,2002,ger,Harold Robbins,3.38,2:120,5:168,3:355
56789,You Can't Say You Can't Play,1:14,4:218,total:610,Harvard University Press,76,1993,eng,Vivian Gussin Paley,3.88,2:48,5:196,3:134
56803,The Undertaking: Life Studies from the Dismal Trade,1:66,4:947,total:2557,Penguin Books,368,1998,eng,Thomas Lynch,3.92,2:168,5:857,3:519
56807,"Final Viewing (A Bill Hawley Undertaking, #1)",1:0,4:3,total:15,Berkley,1,1994,eng,Leo Axler,3.87,2:0,5:5,3:7
56811,"Dangerous Undertaking (Buryin' Barry, #1)",1:3,4:79,total:188,Poisoned Pen Press,23,2006,eng,Mark de Castrique,3.64,2:15,5:31,3:60
56812,"Foolish Undertaking (Buryin' Barry, #3)",1:1,4:39,total:90,Poisoned Pen Press,7,2006,eng,Mark de Castrique,3.7,2:10,5:18,3:22
56813,Voyage - 1,1:2,4:6,total:18,J'ai Lu,1,2003,fre,Stephen Baxter,3.56,2:2,5:5,3:3
56832,Los tontos mueren,1:136,4:1878,total:5728,Círculo de Lectores,5,1984,spa,Mario Puzo,3.72,2:477,5:1491,3:1746
56842,Fatherland,1:319,4:14947,total:33284,HarperTorch,1345,1993,eng,Robert   Harris,3.98,2:1193,5:9746,3:7079
56843,Fighting For The Fatherland: The Story of the German Soldier from 1648 to the Present Day,1:0,4:10,total:20,"Potomac Books, Inc.",2,2006,eng,David Stone,3.85,2:1,5:4,3:5
56849,"Mothers in the Fatherland: Women, the Family and Nazi Politics",1:0,4:50,total:115,Griffin,10,1988,eng,Claudia Koonz,3.9,2:6,5:30,3:29
56864,The Art of Deception,1:125,4:1307,total:4319,Silhouette,2,1993,eng,Nora Roberts,3.74,2:394,5:1267,3:1226
56865,The Art of Deception in Warfare,1:0,4:3,total:7,David & Charles,0,1989,en-US,Michael Dewar,3.29,2:1,5:0,3:3
56873,El vendedor mas grande del mundo: Un libro destinado a influir en un sinnúmero de vidas,1:877,4:14184,total:50147,Diana Edit,20,1997,spa,Og Mandino,4.21,2:2117,5:25190,3:7779
56881,El Milagro más grande del Mundo,1:61,4:1038,total:3963,Frederick Fell Publishers,3,1997,spa,Og Mandino,4.28,2:160,5:2163,3:541
56882,Daisy Cooks!: Latin Flavors That Will Rock Your World,1:0,4:39,total:137,Hachette Books,10,2005,eng,Daisy Martinez,4.3,2:3,5:71,3:24
56884,The Lives and Loves of Daisy and Violet Hilton: A True Story of Conjoined Twins,1:12,4:316,total:812,Ten Speed Press,85,2006,eng,Dean Jensen,3.83,2:42,5:213,3:229
56885,"Evie The Mist Fairy (Weather Fairies, #5: Rainbow Magic)",1:55,4:277,total:1360,Scholastic Paperbacks,2,2006,en-US,Daisy Meadows,3.81,2:157,5:547,3:324
56886,"Storm The Lightning Fairy (Rainbow Magic, #13; Weather Fairies, #6)",1:58,4:262,total:1325,Scholastic Paperbacks,42,2007,en-US,Daisy Meadows,3.75,2:150,5:502,3:353
56888,"Polly the Party Fun Fairy (Rainbow Magic, #19; Party Fairies, #5)",1:31,4:144,total:714,Orchard,22,2005,eng,Daisy Meadows,3.79,2:80,5:282,3:177
56889,"Hayley The Rain Fairy (Rainbow Magic, #14; Weather Fairies, #7)",1:55,4:274,total:1338,Scholastic Paperbacks,57,2007,en-US,Daisy Meadows,3.76,2:155,5:505,3:349
56892,Princess Daisy And The Dazzling Dragon (Tiara Club),1:6,4:58,total:229,Orchard Books,3,2005,en-GB,Vivian French,3.88,2:25,5:90,3:50
56893,Princess Daisy,1:68,4:1306,total:4035,Goldmann,91,2001,ger,Judith Krantz,3.77,2:294,5:1116,3:1251
56899,Aura,1:528,4:7691,total:21420,Grupo Editorial Norma,854,2004,spa,Carlos Fuentes,3.8,2:1579,5:6033,3:5589
56901,Mathematical Methods and Models for Economists,1:0,4:4,total:17,Cambridge University Press,0,2000,en-US,Angel de la Fuente,4.35,2:1,5:10,3:2
56912,The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,1:750,4:3706,total:13320,Walker & Company,257,2006,en-US,Ross King,3.82,2:1084,5:4889,3:2891
56913,Barefoot in Paris,1:658,4:3807,total:14180,Clarkson Potter,138,2004,eng,Ina Garten,4.11,2:695,5:6940,3:2080
56923,Se questo è un uomo - La tregua,1:29,4:3763,total:13968,Einaudi,47,1989,ita,Primo Levi,4.5600000000000005,2:125,5:9119,3:932
56955,El club de la salamandra,1:25,4:194,total:607,SM,72,2003,spa,Jaime Alfonso Sandoval,4.0,2:34,5:250,3:104
56961,The Devil's Advocate,1:25,4:680,total:1703,Loyola Classics,89,2005,eng,Morris L. West,3.88,2:91,5:482,3:425
56965,Three Complete Novels: The Shoes of the Fisherman / The Clowns of God / Lazarus,1:0,4:6,total:29,Random House Value Publishing,0,1993,eng,Morris L. West,4.38,2:2,5:18,3:3
56966,The Navigator,1:8,4:147,total:387,Mandarin,18,1992,eng,Morris L. West,3.81,2:23,5:102,3:107
56995,NGOs in international politics,1:0,4:5,total:18,Kumarian Press,0,2006,eng,Shamima Ahmed,3.67,2:1,5:4,3:8
57010,"Pretender (Foreigner, #8)",1:6,4:932,total:2380,DAW,45,2007,en-US,C.J. Cherryh,4.25,2:45,5:1046,3:351
57011,"Fortress of Ice (Fortress, #5)",1:12,4:381,total:985,Harper Voyager,29,2006,eng,C.J. Cherryh,3.83,2:52,5:254,3:286
57012,"Defender (Foreigner, #5)",1:7,4:1109,total:2718,DAW,58,2002,eng,C.J. Cherryh,4.19,2:61,5:1101,3:440
57013,"Explorer (Foreigner, #6)",1:5,4:1083,total:2939,DAW Books Inc,59,2003,eng,C.J. Cherryh,4.29,2:56,5:1392,3:403
57014,"Invader (Foreigner, #2)",1:18,4:1711,total:4252,DAW,134,1996,en-US,C.J. Cherryh,4.17,2:110,5:1704,3:709
57015,"Inheritor (Foreigner, #3)",1:9,4:1506,total:3790,DAW,91,1997,eng,C.J. Cherryh,4.19,2:80,5:1557,3:638
57016,Chanur's Endgame (Chanur #4-5),1:2,4:220,total:643,DAW,9,2007,eng,C.J. Cherryh,4.27,2:11,5:306,3:104
57017,"Fortress in the Eye of Time (Fortress, #1)",1:100,4:1262,total:3669,Harper Voyager,147,1996,eng,C.J. Cherryh,3.86,2:237,5:1169,3:901
57020,Being Digital,1:69,4:728,total:2252,Hodder and Stoughton,66,1996,eng,Nicholas Negroponte,3.8,2:178,5:692,3:585
57030,El insaciable hombre araña,1:6,4:102,total:270,Anagrama,5,2004,spa,Pedro Juan Gutiérrez,3.79,2:20,5:72,3:70
57040,"The Morgaine Saga (Morgaine & Vanye, #1-3)",1:18,4:551,total:1689,DAW,47,2000,eng,C.J. Cherryh,4.11,2:70,5:712,3:338
57041,The Chanur Saga (Chanur #1-3),1:7,4:388,total:1162,DAW,46,2000,eng,C.J. Cherryh,4.22,2:27,5:534,3:206
57042,The Faded Sun Trilogy (The Faded Sun #1-3),1:57,4:1581,total:4747,Daw Books,175,2000,en-US,C.J. Cherryh,4.12,2:209,5:2039,3:861
57043,"Foreigner (Foreigner, #1)",1:177,4:2639,total:7560,DAW,499,2004,eng,C.J. Cherryh,3.94,2:513,5:2649,3:1582
57044,"Fortress of Owls (Fortress, #3)",1:28,4:850,total:2299,Harper Voyager,26,2000,eng,C.J. Cherryh,3.9,2:111,5:690,3:620
57045,"Downbelow Station (The Company Wars, #1)",1:250,4:4603,total:12609,DAW,435,2001,eng,C.J. Cherryh,3.91,2:760,5:4069,3:2927
57047,"Troubled Waters (Merovingen Nights, #3)",1:1,4:104,total:283,DAW,1,1988,eng,C.J. Cherryh,3.94,2:10,5:87,3:81
57048,"Smuggler's Gold (Merovingen Nights, #4)",1:1,4:101,total:269,DAW,0,1988,eng,C.J. Cherryh,3.88,2:11,5:75,3:81
57049,"Forge of Heaven (The Gene Wars, #2)",1:10,4:290,total:737,Harper Voyager,23,2005,eng,C.J. Cherryh,3.82,2:35,5:185,3:217
